# X0,X1,X2,Y0,Y1,Y2,Z0,Z1,Z2
4.612609768537486943e+00,4.240022921760579599e+00,4.938900699946100481e+00,2.238099337168098657e+01,2.156707915302314049e+01,2.112386794906383258e+01,-7.155346940438368719e+00,-7.530600781271942878e+00,-6.985421355419999756e+00
4.240022921760579599e+00,4.938900699946100481e+00,4.380546840058233471e+00,2.156707915302314049e+01,2.112386794906383258e+01,2.256122344602705709e+01,-7.530600781271942878e+00,-6.985421355419999756e+00,-8.058190536667813930e+00
4.938900699946100481e+00,4.380546840058233471e+00,4.970012391786946537e+00,2.112386794906383258e+01,2.256122344602705709e+01,2.456947779360250905e+01,-6.985421355419999756e+00,-8.058190536667813930e+00,-7.239544386738824500e+00
4.380546840058233471e+00,4.970012391786946537e+00,4.090218241684822509e+00,2.256122344602705709e+01,2.456947779360250905e+01,2.227421015968640461e+01,-8.058190536667813930e+00,-7.239544386738824500e+00,-8.151716925610971387e+00
4.970012391786946537e+00,4.090218241684822509e+00,4.812346445470222278e+00,2.456947779360250905e+01,2.227421015968640461e+01,2.481564168002666548e+01,-7.239544386738824500e+00,-8.151716925610971387e+00,-6.802083759712875377e+00
4.090218241684822509e+00,4.812346445470222278e+00,4.783776070094004851e+00,2.227421015968640461e+01,2.481564168002666548e+01,2.270386681240836424e+01,-8.151716925610971387e+00,-6.802083759712875377e+00,-7.781687018348784513e+00
4.812346445470222278e+00,4.783776070094004851e+00,4.014528958041547746e+00,2.481564168002666548e+01,2.270386681240836424e+01,2.363334116255510153e+01,-6.802083759712875377e+00,-7.781687018348784513e+00,-7.860162360295962714e+00
4.783776070094004851e+00,4.014528958041547746e+00,4.470887044548835121e+00,2.270386681240836424e+01,2.363334116255510153e+01,2.217227420214656775e+01,-7.781687018348784513e+00,-7.860162360295962714e+00,-6.597521020343869225e+00
4.014528958041547746e+00,4.470887044548835121e+00,4.072718462997359623e+00,2.363334116255510153e+01,2.217227420214656775e+01,2.293135730171057318e+01,-7.860162360295962714e+00,-6.597521020343869225e+00,-7.243772071217690289e+00
4.470887044548835121e+00,4.072718462997359623e+00,4.270129339260078538e+00,2.217227420214656775e+01,2.293135730171057318e+01,2.014327863544095365e+01,-6.597521020343869225e+00,-7.243772071217690289e+00,-6.650790461465641457e+00
4.072718462997359623e+00,4.270129339260078538e+00,4.795796070986593662e+00,2.293135730171057318e+01,2.014327863544095365e+01,2.220340979078843446e+01,-7.243772071217690289e+00,-6.650790461465641457e+00,-6.833415360821783580e+00
4.270129339260078538e+00,4.795796070986593662e+00,4.515794188678447618e+00,2.014327863544095365e+01,2.220340979078843446e+01,2.257013270149967710e+01,-6.650790461465641457e+00,-6.833415360821783580e+00,-7.687562669043595420e+00
4.795796070986593662e+00,4.515794188678447618e+00,4.607557817827426128e+00,2.220340979078843446e+01,2.257013270149967710e+01,2.244116063125028404e+01,-6.833415360821783580e+00,-7.687562669043595420e+00,-7.368201191477199430e+00
4.515794188678447618e+00,4.607557817827426128e+00,4.122383829946795863e+00,2.257013270149967710e+01,2.244116063125028404e+01,2.162203156457852771e+01,-7.687562669043595420e+00,-7.368201191477199430e+00,-7.559171529842860338e+00
4.607557817827426128e+00,4.122383829946795863e+00,4.692873883302597804e+00,2.244116063125028404e+01,2.162203156457852771e+01,2.094449042927543658e+01,-7.368201191477199430e+00,-7.559171529842860338e+00,-6.788837388235411829e+00
4.122383829946795863e+00,4.692873883302597804e+00,4.828829680409898018e+00,2.162203156457852771e+01,2.094449042927543658e+01,2.251431745906675985e+01,-7.559171529842860338e+00,-6.788837388235411829e+00,-7.589384487588114681e+00
4.692873883302597804e+00,4.828829680409898018e+00,4.900938635293403678e+00,2.094449042927543658e+01,2.251431745906675985e+01,2.279372913747666729e+01,-6.788837388235411829e+00,-7.589384487588114681e+00,-7.972943305172733197e+00
4.828829680409898018e+00,4.900938635293403678e+00,4.664767975308373060e+00,2.251431745906675985e+01,2.279372913747666729e+01,2.520840584924747674e+01,-7.589384487588114681e+00,-7.972943305172733197e+00,-8.154264654923215616e+00
4.900938635293403678e+00,4.664767975308373060e+00,4.333013864194175113e+00,2.279372913747666729e+01,2.520840584924747674e+01,2.614051724887195149e+01,-7.972943305172733197e+00,-8.154264654923215616e+00,-7.712941013210807384e+00
4.664767975308373060e+00,4.333013864194175113e+00,4.619303097397999380e+00,2.520840584924747674e+01,2.614051724887195149e+01,2.208654233817816959e+01,-8.154264654923215616e+00,-7.712941013210807384e+00,-7.126340829767110030e+00
4.333013864194175113e+00,4.619303097397999380e+00,4.120895958092952505e+00,2.614051724887195149e+01,2.208654233817816959e+01,2.149535801475447983e+01,-7.712941013210807384e+00,-7.126340829767110030e+00,-7.496742535937835683e+00
4.619303097397999380e+00,4.120895958092952505e+00,4.643646528788267780e+00,2.208654233817816959e+01,2.149535801475447983e+01,2.079543209046715901e+01,-7.126340829767110030e+00,-7.496742535937835683e+00,-6.740943261597688085e+00
4.120895958092952505e+00,4.643646528788267780e+00,4.313041686720969992e+00,2.149535801475447983e+01,2.079543209046715901e+01,2.255387424084504744e+01,-7.496742535937835683e+00,-6.740943261597688085e+00,-7.523092551700444552e+00
4.643646528788267780e+00,4.313041686720969992e+00,4.420835475699463224e+00,2.079543209046715901e+01,2.255387424084504744e+01,2.130042681985716158e+01,-6.740943261597688085e+00,-7.523092551700444552e+00,-7.119668209287950411e+00
4.313041686720969992e+00,4.420835475699463224e+00,4.673369695855046579e+00,2.255387424084504744e+01,2.130042681985716158e+01,2.100672597929137453e+01,-7.523092551700444552e+00,-7.119668209287950411e+00,-7.266216435049840605e+00
4.420835475699463224e+00,4.673369695855046579e+00,4.763233607578247764e+00,2.130042681985716158e+01,2.100672597929137453e+01,2.172468081843370058e+01,-7.119668209287950411e+00,-7.266216435049840605e+00,-7.602771899076677720e+00
4.673369695855046579e+00,4.763233607578247764e+00,4.899291006094697920e+00,2.100672597929137453e+01,2.172468081843370058e+01,2.264981357573824283e+01,-7.266216435049840605e+00,-7.602771899076677720e+00,-7.838789417526354164e+00
4.763233607578247764e+00,4.899291006094697920e+00,4.771346862282170420e+00,2.172468081843370058e+01,2.264981357573824283e+01,2.412247483277560178e+01,-7.602771899076677720e+00,-7.838789417526354164e+00,-8.046573880423320446e+00
4.899291006094697920e+00,4.771346862282170420e+00,4.478091737320829324e+00,2.264981357573824283e+01,2.412247483277560178e+01,2.546571824661594619e+01,-7.838789417526354164e+00,-8.046573880423320446e+00,-7.932115597226827575e+00
4.771346862282170420e+00,4.478091737320829324e+00,4.176648064311066832e+00,2.412247483277560178e+01,2.546571824661594619e+01,2.380987044914470019e+01,-8.046573880423320446e+00,-7.932115597226827575e+00,-7.402101021885811427e+00
4.478091737320829324e+00,4.176648064311066832e+00,4.075004522684315234e+00,2.546571824661594619e+01,2.380987044914470019e+01,2.062155419016514557e+01,-7.932115597226827575e+00,-7.402101021885811427e+00,-6.923161509640902267e+00
4.176648064311066832e+00,4.075004522684315234e+00,4.436419880237207458e+00,2.380987044914470019e+01,2.062155419016514557e+01,2.050963997187676569e+01,-7.402101021885811427e+00,-6.923161509640902267e+00,-6.702282616133468096e+00
4.075004522684315234e+00,4.436419880237207458e+00,4.626464177448251114e+00,2.062155419016514557e+01,2.050963997187676569e+01,2.227767334546633649e+01,-6.923161509640902267e+00,-6.702282616133468096e+00,-7.149577157010041262e+00
4.436419880237207458e+00,4.626464177448251114e+00,4.689878959387183244e+00,2.050963997187676569e+01,2.227767334546633649e+01,2.155859580549369880e+01,-6.702282616133468096e+00,-7.149577157010041262e+00,-7.551804920750182504e+00
4.626464177448251114e+00,4.689878959387183244e+00,4.977575145620026120e+00,2.227767334546633649e+01,2.155859580549369880e+01,2.226469699808240321e+01,-7.149577157010041262e+00,-7.551804920750182504e+00,-7.768621451228486130e+00
4.689878959387183244e+00,4.977575145620026120e+00,4.925948357624794660e+00,2.155859580549369880e+01,2.226469699808240321e+01,2.395826833993537974e+01,-7.551804920750182504e+00,-7.768621451228486130e+00,-8.199358457394412270e+00
4.977575145620026120e+00,4.925948357624794660e+00,4.969766241167272725e+00,2.226469699808240321e+01,2.395826833993537974e+01,2.722158321787432200e+01,-7.768621451228486130e+00,-8.199358457394412270e+00,-8.116406319260860869e+00
4.925948357624794660e+00,4.969766241167272725e+00,4.148740468182191776e+00,2.395826833993537974e+01,2.722158321787432200e+01,2.654400951588909052e+01,-8.199358457394412270e+00,-8.116406319260860869e+00,-8.209637288134402411e+00
4.969766241167272725e+00,4.148740468182191776e+00,4.288860923607734854e+00,2.722158321787432200e+01,2.654400951588909052e+01,2.550825713490194957e+01,-8.116406319260860869e+00,-8.209637288134402411e+00,-6.911892257807522810e+00
4.148740468182191776e+00,4.288860923607734854e+00,4.598422444148241972e+00,2.654400951588909052e+01,2.550825713490194957e+01,2.112450408357323539e+01,-8.209637288134402411e+00,-6.911892257807522810e+00,-6.952902654482070233e+00
4.288860923607734854e+00,4.598422444148241972e+00,4.520348934035467892e+00,2.550825713490194957e+01,2.112450408357323539e+01,2.177529308225050286e+01,-6.911892257807522810e+00,-6.952902654482070233e+00,-7.504874661541733438e+00
4.598422444148241972e+00,4.520348934035467892e+00,4.439231911651366325e+00,2.112450408357323539e+01,2.177529308225050286e+01,2.169475640778743397e+01,-6.952902654482070233e+00,-7.504874661541733438e+00,-7.490231108885109457e+00
4.520348934035467892e+00,4.439231911651366325e+00,4.631645391547417390e+00,2.177529308225050286e+01,2.169475640778743397e+01,2.145963201571887424e+01,-7.504874661541733438e+00,-7.490231108885109457e+00,-7.267490064169683350e+00
4.439231911651366325e+00,4.631645391547417390e+00,4.427665273705595261e+00,2.169475640778743397e+01,2.145963201571887424e+01,2.152427577945536541e+01,-7.490231108885109457e+00,-7.267490064169683350e+00,-7.516152706316728604e+00
4.631645391547417390e+00,4.427665273705595261e+00,4.053950520333923002e+00,2.145963201571887424e+01,2.152427577945536541e+01,2.147188947082964461e+01,-7.267490064169683350e+00,-7.516152706316728604e+00,-7.288558016689761665e+00
4.427665273705595261e+00,4.053950520333923002e+00,4.665498004285166367e+00,2.152427577945536541e+01,2.147188947082964461e+01,2.014193132470576586e+01,-7.516152706316728604e+00,-7.288558016689761665e+00,-6.566170011220776814e+00
4.053950520333923002e+00,4.665498004285166367e+00,4.085023094944691735e+00,2.147188947082964461e+01,2.014193132470576586e+01,2.356441686933397150e+01,-7.288558016689761665e+00,-6.566170011220776814e+00,-7.554399498751255493e+00
4.665498004285166367e+00,4.085023094944691735e+00,4.805391470793102471e+00,2.014193132470576586e+01,2.356441686933397150e+01,2.076309648646391537e+01,-6.566170011220776814e+00,-7.554399498751255493e+00,-6.747353578829009102e+00
4.085023094944691735e+00,4.805391470793102471e+00,4.356757878429624142e+00,2.356441686933397150e+01,2.076309648646391537e+01,2.299217443541247263e+01,-7.554399498751255493e+00,-6.747353578829009102e+00,-7.705977655943807569e+00
4.805391470793102471e+00,4.356757878429624142e+00,4.691864086880931595e+00,2.076309648646391537e+01,2.299217443541247263e+01,2.208936120717158147e+01,-6.747353578829009102e+00,-7.705977655943807569e+00,-7.145436881350706315e+00
4.356757878429624142e+00,4.691864086880931595e+00,4.746014301738284757e+00,2.299217443541247263e+01,2.208936120717158147e+01,2.171151889929502232e+01,-7.705977655943807569e+00,-7.145436881350706315e+00,-7.690915010432986421e+00
4.691864086880931595e+00,4.746014301738284757e+00,4.301546361244949601e+00,2.208936120717158147e+01,2.171151889929502232e+01,2.294614952666083951e+01,-7.145436881350706315e+00,-7.690915010432986421e+00,-7.813226229563157155e+00
4.746014301738284757e+00,4.301546361244949601e+00,4.586923649462473662e+00,2.171151889929502232e+01,2.294614952666083951e+01,2.262765384358258203e+01,-7.690915010432986421e+00,-7.813226229563157155e+00,-7.171730374009320563e+00
4.301546361244949601e+00,4.586923649462473662e+00,4.144109722448453326e+00,2.294614952666083951e+01,2.262765384358258203e+01,2.141668640508096644e+01,-7.813226229563157155e+00,-7.171730374009320563e+00,-7.478403046167864332e+00
4.586923649462473662e+00,4.144109722448453326e+00,4.573089739413497057e+00,2.262765384358258203e+01,2.141668640508096644e+01,2.082157266689140229e+01,-7.171730374009320563e+00,-7.478403046167864332e+00,-6.814428710388256150e+00
4.144109722448453326e+00,4.573089739413497057e+00,4.417865254116706275e+00,2.141668640508096644e+01,2.082157266689140229e+01,2.219142299443828037e+01,-7.478403046167864332e+00,-6.814428710388256150e+00,-7.476882959591502065e+00
4.573089739413497057e+00,4.417865254116706275e+00,4.341856728657647935e+00,2.082157266689140229e+01,2.219142299443828037e+01,2.144529041419486859e+01,-6.814428710388256150e+00,-7.476882959591502065e+00,-7.164991790505895963e+00
4.417865254116706275e+00,4.341856728657647935e+00,4.279653485203351870e+00,2.219142299443828037e+01,2.144529041419486859e+01,2.085100300870444201e+01,-7.476882959591502065e+00,-7.164991790505895963e+00,-7.051471170387388909e+00
4.341856728657647935e+00,4.279653485203351870e+00,4.658618643886171640e+00,2.144529041419486859e+01,2.085100300870444201e+01,2.085960671416757606e+01,-7.164991790505895963e+00,-7.051471170387388909e+00,-6.996860424321078575e+00
4.279653485203351870e+00,4.658618643886171640e+00,4.453204925003217518e+00,2.085100300870444201e+01,2.085960671416757606e+01,2.178997248370783524e+01,-7.051471170387388909e+00,-6.996860424321078575e+00,-7.651530223547453602e+00
4.658618643886171640e+00,4.453204925003217518e+00,4.837660485585980830e+00,2.085960671416757606e+01,2.178997248370783524e+01,2.210768426378268714e+01,-6.996860424321078575e+00,-7.651530223547453602e+00,-7.268104251623363155e+00
4.453204925003217518e+00,4.837660485585980830e+00,4.102584238620980983e+00,2.178997248370783524e+01,2.210768426378268714e+01,2.202428373312758580e+01,-7.651530223547453602e+00,-7.268104251623363155e+00,-7.923684533714916434e+00
4.837660485585980830e+00,4.102584238620980983e+00,4.112549879419145960e+00,2.210768426378268714e+01,2.202428373312758580e+01,2.290835886233440633e+01,-7.268104251623363155e+00,-7.923684533714916434e+00,-6.803538935982651914e+00
4.102584238620980983e+00,4.112549879419145960e+00,4.282420382593739028e+00,2.202428373312758580e+01,2.290835886233440633e+01,2.106031016222496532e+01,-7.923684533714916434e+00,-6.803538935982651914e+00,-6.703632772952002661e+00
4.112549879419145960e+00,4.282420382593739028e+00,4.754697985000031935e+00,2.290835886233440633e+01,2.106031016222496532e+01,2.195122814041321035e+01,-6.803538935982651914e+00,-6.703632772952002661e+00,-6.916213843283674834e+00
4.282420382593739028e+00,4.754697985000031935e+00,4.955003598384490004e+00,2.106031016222496532e+01,2.195122814041321035e+01,2.223848067076665913e+01,-6.703632772952002661e+00,-6.916213843283674834e+00,-7.662286105138235826e+00
4.754697985000031935e+00,4.955003598384490004e+00,4.374050212882417910e+00,2.195122814041321035e+01,2.223848067076665913e+01,2.327414267791501601e+01,-6.916213843283674834e+00,-7.662286105138235826e+00,-8.189088511255658176e+00
4.955003598384490004e+00,4.374050212882417910e+00,4.848881494510331791e+00,2.223848067076665913e+01,2.327414267791501601e+01,2.584396287738590559e+01,-7.662286105138235826e+00,-8.189088511255658176e+00,-7.288456819627874950e+00
4.374050212882417910e+00,4.848881494510331791e+00,4.866115344369969620e+00,2.327414267791501601e+01,2.584396287738590559e+01,2.202802740790460234e+01,-8.189088511255658176e+00,-7.288456819627874950e+00,-7.947678346308435060e+00
4.848881494510331791e+00,4.866115344369969620e+00,4.196686414628866046e+00,2.584396287738590559e+01,2.202802740790460234e+01,2.477374752513466660e+01,-7.288456819627874950e+00,-7.947678346308435060e+00,-8.059585879186530022e+00
4.866115344369969620e+00,4.196686414628866046e+00,4.340885735436287085e+00,2.202802740790460234e+01,2.477374752513466660e+01,2.415454741630334112e+01,-7.947678346308435060e+00,-8.059585879186530022e+00,-7.033136371108941631e+00
4.196686414628866046e+00,4.340885735436287085e+00,4.065921483916628887e+00,2.477374752513466660e+01,2.415454741630334112e+01,2.098185082256411960e+01,-8.059585879186530022e+00,-7.033136371108941631e+00,-7.126638118370957287e+00
4.340885735436287085e+00,4.065921483916628887e+00,4.473517237325355111e+00,2.415454741630334112e+01,2.098185082256411960e+01,2.018097610360900873e+01,-7.033136371108941631e+00,-7.126638118370957287e+00,-6.637608543515507442e+00
4.065921483916628887e+00,4.473517237325355111e+00,4.426255468740153631e+00,2.098185082256411960e+01,2.018097610360900873e+01,2.275750965315264551e+01,-7.126638118370957287e+00,-6.637608543515507442e+00,-7.146923389698184081e+00
4.473517237325355111e+00,4.426255468740153631e+00,4.373004302624548423e+00,2.018097610360900873e+01,2.275750965315264551e+01,2.095024297538591185e+01,-6.637608543515507442e+00,-7.146923389698184081e+00,-7.280973917417149721e+00
4.426255468740153631e+00,4.373004302624548423e+00,4.498983087332133479e+00,2.275750965315264551e+01,2.095024297538591185e+01,2.088705108982521708e+01,-7.146923389698184081e+00,-7.280973917417149721e+00,-7.140739574961974867e+00
4.373004302624548423e+00,4.498983087332133479e+00,4.545984809735366561e+00,2.095024297538591185e+01,2.088705108982521708e+01,2.109174075705841389e+01,-7.280973917417149721e+00,-7.140739574961974867e+00,-7.329814345883668203e+00
4.498983087332133479e+00,4.545984809735366561e+00,4.316415741153659447e+00,2.088705108982521708e+01,2.109174075705841389e+01,2.148459354270310584e+01,-7.140739574961974867e+00,-7.329814345883668203e+00,-7.443089289645587137e+00
4.545984809735366561e+00,4.316415741153659447e+00,4.489522586557279205e+00,2.109174075705841389e+01,2.148459354270310584e+01,2.097316297336349322e+01,-7.329814345883668203e+00,-7.443089289645587137e+00,-7.097617951402775738e+00
4.316415741153659447e+00,4.489522586557279205e+00,4.161436767125640479e+00,2.148459354270310584e+01,2.097316297336349322e+01,2.126434510345393392e+01,-7.443089289645587137e+00,-7.097617951402775738e+00,-7.366640200068033550e+00
4.489522586557279205e+00,4.161436767125640479e+00,4.852657603318765389e+00,2.097316297336349322e+01,2.126434510345393392e+01,2.054556365064338053e+01,-7.097617951402775738e+00,-7.366640200068033550e+00,-6.855404653580260188e+00
4.161436767125640479e+00,4.852657603318765389e+00,4.990158720005508641e+00,2.126434510345393392e+01,2.054556365064338053e+01,2.262569602179302208e+01,-7.366640200068033550e+00,-6.855404653580260188e+00,-7.808630158390855058e+00
4.852657603318765389e+00,4.990158720005508641e+00,4.441255998246848691e+00,2.054556365064338053e+01,2.262569602179302208e+01,2.415917428285675328e+01,-6.855404653580260188e+00,-7.808630158390855058e+00,-8.292806325061507167e+00
4.990158720005508641e+00,4.441255998246848691e+00,4.706901308113324411e+00,2.262569602179302208e+01,2.415917428285675328e+01,2.699422432312055520e+01,-7.808630158390855058e+00,-8.292806325061507167e+00,-7.487082640825908797e+00
4.441255998246848691e+00,4.706901308113324411e+00,4.066939444301000073e+00,2.415917428285675328e+01,2.699422432312055520e+01,2.217320595631963798e+01,-8.292806325061507167e+00,-7.487082640825908797e+00,-7.743266154771370147e+00
4.706901308113324411e+00,4.066939444301000073e+00,4.617891165586538449e+00,2.699422432312055520e+01,2.217320595631963798e+01,2.160709811538012204e+01,-7.487082640825908797e+00,-7.743266154771370147e+00,-6.757948642236694781e+00
4.066939444301000073e+00,4.617891165586538449e+00,4.673593106239108508e+00,2.217320595631963798e+01,2.160709811538012204e+01,2.253062541933580931e+01,-7.743266154771370147e+00,-6.757948642236694781e+00,-7.546272426033971747e+00
4.617891165586538449e+00,4.673593106239108508e+00,4.211109536562286593e+00,2.160709811538012204e+01,2.253062541933580931e+01,2.217439667768123712e+01,-6.757948642236694781e+00,-7.546272426033971747e+00,-7.723307318166713564e+00
4.673593106239108508e+00,4.211109536562286593e+00,4.484279681320024302e+00,2.253062541933580931e+01,2.217439667768123712e+01,2.188975752687809617e+01,-7.546272426033971747e+00,-7.723307318166713564e+00,-6.969524598005642169e+00
4.211109536562286593e+00,4.484279681320024302e+00,4.180692458622624841e+00,2.217439667768123712e+01,2.188975752687809617e+01,2.147965123531273690e+01,-7.723307318166713564e+00,-6.969524598005642169e+00,-7.255969410324505375e+00
4.484279681320024302e+00,4.180692458622624841e+00,4.049116416814533714e+00,2.188975752687809617e+01,2.147965123531273690e+01,2.040155895105862172e+01,-6.969524598005642169e+00,-7.255969410324505375e+00,-6.820315172003480697e+00
4.180692458622624841e+00,4.049116416814533714e+00,4.421057721720422329e+00,2.147965123531273690e+01,2.040155895105862172e+01,2.078741383611594884e+01,-7.255969410324505375e+00,-6.820315172003480697e+00,-6.517093730100115501e+00
4.049116416814533714e+00,4.421057721720422329e+00,4.649429091419904125e+00,2.040155895105862172e+01,2.078741383611594884e+01,2.332586203971001027e+01,-6.820315172003480697e+00,-6.517093730100115501e+00,-6.999568524572474360e+00
4.421057721720422329e+00,4.649429091419904125e+00,4.125925483361207569e+00,2.078741383611594884e+01,2.332586203971001027e+01,2.167961350668155873e+01,-6.517093730100115501e+00,-6.999568524572474360e+00,-7.532141462037511559e+00
4.649429091419904125e+00,4.125925483361207569e+00,4.977922588707120788e+00,2.332586203971001027e+01,2.167961350668155873e+01,2.082626213476014243e+01,-6.999568524572474360e+00,-7.532141462037511559e+00,-6.783177987955525623e+00
4.125925483361207569e+00,4.977922588707120788e+00,4.016681032499417547e+00,2.167961350668155873e+01,2.082626213476014243e+01,2.319710123535582369e+01,-7.532141462037511559e+00,-6.783177987955525623e+00,-8.061952009232829397e+00
4.977922588707120788e+00,4.016681032499417547e+00,4.873385150569116142e+00,2.082626213476014243e+01,2.319710123535582369e+01,2.367632925184015846e+01,-6.783177987955525623e+00,-8.061952009232829397e+00,-6.650064103327780529e+00
4.016681032499417547e+00,4.873385150569116142e+00,4.298862740078339684e+00,2.319710123535582369e+01,2.367632925184015846e+01,2.362956380719454685e+01,-8.061952009232829397e+00,-6.650064103327780529e+00,-7.881067993657120851e+00
4.873385150569116142e+00,4.298862740078339684e+00,4.651496557658356679e+00,2.367632925184015846e+01,2.362956380719454685e+01,2.309413924865082279e+01,-6.650064103327780529e+00,-7.881067993657120851e+00,-7.151271802681309353e+00
4.298862740078339684e+00,4.651496557658356679e+00,4.309572073932510961e+00,2.362956380719454685e+01,2.309413924865082279e+01,2.162083455471785243e+01,-7.881067993657120851e+00,-7.151271802681309353e+00,-7.571397331936005948e+00
4.651496557658356679e+00,4.309572073932510961e+00,4.069727406238431655e+00,2.309413924865082279e+01,2.162083455471785243e+01,2.151777135962047893e+01,-7.151271802681309353e+00,-7.571397331936005948e+00,-7.142864624277085461e+00
4.309572073932510961e+00,4.069727406238431655e+00,4.290473948749796484e+00,2.162083455471785243e+01,2.151777135962047893e+01,2.013757417455777343e+01,-7.571397331936005948e+00,-7.142864624277085461e+00,-6.636645176126882539e+00
4.069727406238431655e+00,4.290473948749796484e+00,4.602757401488161371e+00,2.151777135962047893e+01,2.013757417455777343e+01,2.233026328278233308e+01,-7.142864624277085461e+00,-6.636645176126882539e+00,-6.920110786141115966e+00
4.290473948749796484e+00,4.602757401488161371e+00,4.724261533819042569e+00,2.013757417455777343e+01,2.233026328278233308e+01,2.188762294220279259e+01,-6.636645176126882539e+00,-6.920110786141115966e+00,-7.450402085667775509e+00
4.602757401488161371e+00,4.724261533819042569e+00,4.051279204275721746e+00,2.233026328278233308e+01,2.188762294220279259e+01,2.203043042918447014e+01,-6.920110786141115966e+00,-7.450402085667775509e+00,-7.745085541093667203e+00
4.724261533819042569e+00,4.051279204275721746e+00,4.616018757489917412e+00,2.188762294220279259e+01,2.203043042918447014e+01,2.162813338604478020e+01,-7.450402085667775509e+00,-7.745085541093667203e+00,-6.660746322945841236e+00
4.051279204275721746e+00,4.616018757489917412e+00,4.777045241749749316e+00,2.203043042918447014e+01,2.162813338604478020e+01,2.296645985647982968e+01,-7.745085541093667203e+00,-6.660746322945841236e+00,-7.456684680270420529e+00
4.616018757489917412e+00,4.777045241749749316e+00,4.646133998598857673e+00,2.162813338604478020e+01,2.296645985647982968e+01,2.214008107851802976e+01,-6.660746322945841236e+00,-7.456684680270420529e+00,-7.852430118762476319e+00
4.777045241749749316e+00,4.646133998598857673e+00,4.154275520543169620e+00,2.296645985647982968e+01,2.214008107851802976e+01,2.367282206798383015e+01,-7.456684680270420529e+00,-7.852430118762476319e+00,-7.743736392872800245e+00
4.646133998598857673e+00,4.154275520543169620e+00,4.489529587440037162e+00,2.214008107851802976e+01,2.367282206798383015e+01,2.193547005720130372e+01,-7.852430118762476319e+00,-7.743736392872800245e+00,-6.811950531576812295e+00
4.154275520543169620e+00,4.489529587440037162e+00,4.803325689846645652e+00,2.367282206798383015e+01,2.193547005720130372e+01,2.191682840041979929e+01,-7.743736392872800245e+00,-6.811950531576812295e+00,-7.330204572445613742e+00
4.489529587440037162e+00,4.803325689846645652e+00,4.982265666414233962e+00,2.193547005720130372e+01,2.191682840041979929e+01,2.205597814714446514e+01,-6.811950531576812295e+00,-7.330204572445613742e+00,-7.895571394970463786e+00
4.803325689846645652e+00,4.982265666414233962e+00,4.988068460940725757e+00,2.191682840041979929e+01,2.205597814714446514e+01,2.469602736332558024e+01,-7.330204572445613742e+00,-7.895571394970463786e+00,-8.182265450212584668e+00
4.982265666414233962e+00,4.988068460940725757e+00,4.595987367312921457e+00,2.205597814714446514e+01,2.469602736332558024e+01,2.720162279902985958e+01,-7.895571394970463786e+00,-8.182265450212584668e+00,-8.277312005882619061e+00
4.988068460940725757e+00,4.595987367312921457e+00,4.020032471650362815e+00,2.469602736332558024e+01,2.720162279902985958e+01,2.734991535239328186e+01,-8.182265450212584668e+00,-8.277312005882619061e+00,-7.703372462587763536e+00
4.595987367312921457e+00,4.020032471650362815e+00,4.628578846887981157e+00,2.720162279902985958e+01,2.734991535239328186e+01,2.133732217952658772e+01,-8.277312005882619061e+00,-7.703372462587763536e+00,-6.661634496167796904e+00
4.020032471650362815e+00,4.628578846887981157e+00,4.312850339479290085e+00,2.734991535239328186e+01,2.133732217952658772e+01,2.298318319691592748e+01,-7.703372462587763536e+00,-6.661634496167796904e+00,-7.451912620116858399e+00
4.628578846887981157e+00,4.312850339479290085e+00,4.184055436136667971e+00,2.133732217952658772e+01,2.298318319691592748e+01,2.105012429166603027e+01,-6.661634496167796904e+00,-7.451912620116858399e+00,-7.058453626555656335e+00
4.312850339479290085e+00,4.184055436136667971e+00,4.151630663635596186e+00,2.298318319691592748e+01,2.105012429166603027e+01,2.055173804143310079e+01,-7.451912620116858399e+00,-7.058453626555656335e+00,-6.787620797620576241e+00
4.184055436136667971e+00,4.151630663635596186e+00,4.078409896873261609e+00,2.105012429166603027e+01,2.055173804143310079e+01,2.133328761951324637e+01,-7.058453626555656335e+00,-6.787620797620576241e+00,-6.700443998540477786e+00
4.151630663635596186e+00,4.078409896873261609e+00,4.525573470606013338e+00,2.055173804143310079e+01,2.133328761951324637e+01,2.140518064759291761e+01,-6.787620797620576241e+00,-6.700443998540477786e+00,-6.606250795328560521e+00
4.078409896873261609e+00,4.525573470606013338e+00,4.429022239827244078e+00,2.133328761951324637e+01,2.140518064759291761e+01,2.303772305004749654e+01,-6.700443998540477786e+00,-6.606250795328560521e+00,-7.317902332132465659e+00
4.525573470606013338e+00,4.429022239827244078e+00,4.652121768249548595e+00,2.140518064759291761e+01,2.303772305004749654e+01,2.101045819803768566e+01,-6.606250795328560521e+00,-7.317902332132465659e+00,-7.226803333103138272e+00
4.429022239827244078e+00,4.652121768249548595e+00,4.667670911562288083e+00,2.303772305004749654e+01,2.101045819803768566e+01,2.157563872158354812e+01,-7.317902332132465659e+00,-7.226803333103138272e+00,-7.545382632580324156e+00
4.652121768249548595e+00,4.667670911562288083e+00,4.289061103475692249e+00,2.101045819803768566e+01,2.157563872158354812e+01,2.226040867196556761e+01,-7.226803333103138272e+00,-7.545382632580324156e+00,-7.619420950879050913e+00
